fbpid,fuid,lifespan,pay_sum,latest_login_time,null,付费,赢牌获得,系统产出,兑换,null,高级场,职业场,私人场,中级场,新手场
384C601DAA0369E7BB9AECC1D53D3437,1002697357,179,0.00,2018-08-26,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.6900,80.3100
384C601DAA0369E7BB9AECC1D53D3437,1002999336,74,0.00,2018-08-25,0.0000,0.0000,29.4885,70.5115,0.0000,0.0000,0.6800,0.0000,1.9700,8.9700,88.3700
BD5FDCFA71A9CD5313766DAE14B56F9F,1002392402,226,0.00,2018-07-07,0.0000,0.0000,16.3827,83.6173,0.0000,0.0000,0.0000,0.0000,0.0000,5.6200,94.3800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002477444,58,0.00,2018-02-22,0.0000,0.0000,84.7561,15.2439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002620543,200,0.00,2018-08-26,0.0000,0.0000,74.3473,24.8373,0.0000,0.0000,0.0000,0.0000,0.0000,25.3700,74.6300
BD5FDCFA71A9CD5313766DAE14B56F9F,1002723089,175,0.00,2018-08-26,0.0000,0.0000,57.8661,42.1339,0.0000,0.0000,0.0000,0.0000,36.3700,1.9700,61.6600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002743981,170,0.00,2018-08-26,0.0000,0.0000,13.9118,86.0882,0.0000,0.0000,0.0000,0.0000,0.0000,2.0900,97.9100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002748148,37,0.00,2018-04-16,0.0000,0.0000,8.2967,91.7033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002997325,77,0.00,2018-08-26,0.0000,0.0000,35.9909,64.0091,0.0000,0.0000,7.2200,0.0000,0.0000,4.3600,88.4200
BD5FDCFA71A9CD5313766DAE14B56F9F,1003034834,52,0.00,2018-08-26,0.0000,0.0000,18.6291,81.3709,0.0000,0.0000,0.0000,0.0000,0.0000,1.6000,98.4000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003048741,41,0.00,2018-08-23,0.0000,0.0000,21.3477,78.6523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003061157,5,0.00,2018-07-25,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003113042,8,0.00,2018-08-26,0.0000,0.0000,44.8395,55.1605,0.0000,0.0000,0.0000,0.0000,0.0000,2.7400,97.2600
384C601DAA0369E7BB9AECC1D53D3437,1002545139,203,0.00,2018-08-02,0.0000,0.0000,17.2327,82.4229,0.0000,0.0000,0.0000,0.0000,2.5600,0.0000,97.4400
384C601DAA0369E7BB9AECC1D53D3437,1002571266,174,0.00,2018-07-12,0.0000,0.0000,65.8120,34.1880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002583483,214,0.00,2018-08-26,0.0000,0.0000,30.4163,69.5837,0.0000,0.0000,0.0000,0.0000,0.0000,3.2400,96.7600
384C601DAA0369E7BB9AECC1D53D3437,1002634329,27,0.00,2018-03-12,0.0000,0.0000,16.8330,83.1670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002686994,28,0.00,2018-03-27,0.0000,0.0000,4.6753,95.3247,0.0000,0.0000,0.0000,0.0000,47.0100,0.0000,52.9900
384C601DAA0369E7BB9AECC1D53D3437,1002715077,4,0.00,2018-03-07,0.0000,0.0000,36.6554,63.3446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002849571,135,0.00,2018-08-20,0.0000,0.0000,81.9077,18.0923,0.0000,0.0000,22.2700,0.0000,0.0000,37.7800,39.9600
384C601DAA0369E7BB9AECC1D53D3437,1002920837,1,0.00,2018-04-29,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002922902,119,0.00,2018-08-26,0.0000,0.0000,42.2228,57.7772,0.0000,0.0000,5.7100,0.0000,1.9600,21.3000,71.0400
384C601DAA0369E7BB9AECC1D53D3437,1002995992,4,0.00,2018-06-13,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.4800,63.5200
384C601DAA0369E7BB9AECC1D53D3437,1003060509,1,1.99,2018-07-21,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5300,49.4700
BD5FDCFA71A9CD5313766DAE14B56F9F,1002744985,170,0.00,2018-08-26,0.0000,0.0000,62.9512,37.0488,0.0000,0.0000,4.1800,0.0000,0.0000,16.0000,79.8200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002789455,1,0.00,2018-03-24,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002958423,99,0.00,2018-08-26,0.0000,0.0000,30.1417,66.8144,0.0000,0.0000,0.0000,0.0000,0.0000,0.3300,99.6700
BD5FDCFA71A9CD5313766DAE14B56F9F,1002973179,92,0.00,2018-08-26,0.0000,0.0000,43.3432,56.6568,0.0000,0.0000,0.3500,0.0000,0.0000,48.1000,51.5400
BD5FDCFA71A9CD5313766DAE14B56F9F,1003096848,18,0.00,2018-08-26,0.0000,0.0000,28.0403,71.9597,0.0000,0.0000,0.0000,0.0000,0.0000,3.8700,96.1300
384C601DAA0369E7BB9AECC1D53D3437,1002536844,180,0.00,2018-07-08,0.0000,0.0000,14.2423,85.7577,0.0000,0.0000,0.0000,0.0000,23.3600,0.0000,76.6400
384C601DAA0369E7BB9AECC1D53D3437,1002572462,33,0.00,2018-02-22,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002649470,1,0.00,2018-02-19,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002689001,176,0.00,2018-08-22,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002746000,2,0.00,2018-03-11,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002772906,2,0.00,2018-03-19,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002836690,27,0.00,2018-05-01,0.0000,0.0000,7.5812,92.4188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002999148,1,0.00,2018-06-12,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002297707,159,0.00,2018-04-02,0.0000,0.0000,45.5911,54.4089,0.0000,0.0000,0.2900,0.0000,0.0000,18.0300,81.6900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002591347,70,0.00,2018-04-06,0.0000,0.0000,77.2028,22.7972,0.0000,0.0000,23.0200,0.0000,0.0000,28.0900,48.8900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002692218,53,0.00,2018-04-22,0.0000,0.0000,8.9186,91.0814,0.0000,0.0000,1.2000,0.0000,0.0000,14.3600,84.4400
BD5FDCFA71A9CD5313766DAE14B56F9F,1002941136,29,0.00,2018-06-07,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,98.1500,0.0000,1.8500
BD5FDCFA71A9CD5313766DAE14B56F9F,1003010624,1,0.00,2018-06-20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002352350,131,0.00,2018-03-20,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,1.3800,0.0000,0.0000,98.6200
384C601DAA0369E7BB9AECC1D53D3437,1002572193,218,0.00,2018-08-26,0.0000,0.0000,51.6067,48.3933,0.0000,0.0000,6.2300,0.0000,0.0000,21.3700,72.4000
384C601DAA0369E7BB9AECC1D53D3437,1002609625,1,0.00,2018-02-04,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002610402,26,0.00,2018-03-01,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002818965,147,0.00,2018-08-26,0.0000,0.0000,36.8935,63.1065,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,99.4300
384C601DAA0369E7BB9AECC1D53D3437,1002896105,72,0.00,2018-06-29,0.0000,0.0000,58.4897,41.5103,0.0000,0.0000,0.0000,0.0000,70.4900,5.7400,23.7600
384C601DAA0369E7BB9AECC1D53D3437,1002926896,2,0.00,2018-05-03,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002312693,291,0.00,2018-08-16,0.0000,0.0000,17.7065,82.2935,0.0000,0.0000,0.0000,5.8900,0.0000,0.5700,93.5300
BD5FDCFA71A9CD5313766DAE14B56F9F,1002384028,280,0.00,2018-08-26,0.0000,0.0000,51.0670,48.9330,0.0000,0.0000,1.9000,0.0000,0.0000,26.6700,71.4300
BD5FDCFA71A9CD5313766DAE14B56F9F,1002484025,56,0.00,2018-02-22,0.0000,0.0000,28.0086,71.9914,0.0000,0.0000,0.0000,0.0000,0.0000,17.4100,82.5900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002579263,67,0.00,2018-03-30,0.0000,0.0000,41.4063,58.5938,0.0000,0.0000,0.0000,0.0000,0.0000,12.7600,87.2400
BD5FDCFA71A9CD5313766DAE14B56F9F,1002686756,180,0.00,2018-08-26,0.0000,0.0000,43.0546,56.2135,0.0000,0.0000,2.0700,0.0000,0.2800,15.5600,82.0800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002766758,164,0.00,2018-08-26,0.0000,0.0000,33.7428,60.2404,5.5699,0.0000,2.7000,0.0000,15.7800,19.3000,62.2200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002803022,1,0.00,2018-03-27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003053103,42,0.00,2018-08-26,0.0000,0.0000,67.4265,32.5735,0.0000,0.0000,0.1700,0.0000,0.0000,17.0200,82.8100
384C601DAA0369E7BB9AECC1D53D3437,1002522814,233,0.00,2018-08-26,0.0000,0.0000,34.0590,47.1368,0.0000,0.0000,10.6000,0.0000,0.0000,52.1500,37.2500
384C601DAA0369E7BB9AECC1D53D3437,1002542455,220,0.00,2018-08-18,0.0000,0.0000,26.6501,73.3499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002637273,21,0.00,2018-03-07,0.0000,0.0000,35.5621,64.4379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002660688,55,0.00,2018-04-16,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002674052,18,0.00,2018-03-14,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002756445,88,0.00,2018-06-08,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002761791,62,0.00,2018-05-15,0.0000,0.0000,74.1617,25.8383,0.0000,0.0000,21.4500,0.0000,0.4900,32.4400,45.6100
384C601DAA0369E7BB9AECC1D53D3437,1002789500,64,0.00,2018-05-26,0.0000,0.0000,8.9418,91.0582,0.0000,0.0000,0.0000,0.0000,0.0000,4.3300,95.6700
384C601DAA0369E7BB9AECC1D53D3437,1003017384,23,0.00,2018-07-17,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8200,95.1800
384C601DAA0369E7BB9AECC1D53D3437,1003057702,39,0.00,2018-08-26,0.0000,0.0000,35.3625,64.6375,0.0000,0.0000,0.0000,0.0000,0.0000,6.7900,93.2100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002606449,144,0.00,2018-06-25,0.0000,0.0000,75.1085,24.8915,0.0000,0.0000,23.7400,0.0000,0.0000,24.4600,51.8100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002621278,1,0.00,2018-02-09,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002677229,178,0.00,2018-08-22,0.0000,0.0000,27.7420,72.2580,0.0000,0.0000,0.2200,0.0000,9.8000,11.8100,78.1600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002691608,27,0.00,2018-03-27,0.0000,0.0000,1.5951,98.4049,0.0000,0.0000,0.0000,0.0000,0.0000,0.3700,99.6300
BD5FDCFA71A9CD5313766DAE14B56F9F,1002719738,3,0.00,2018-03-06,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002720789,54,0.00,2018-04-26,0.0000,0.0000,35.3427,64.6573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002732407,30,0.00,2018-04-05,0.0000,0.0000,24.5254,75.4746,0.0000,0.0000,0.0000,0.0000,8.1500,0.0000,91.8500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002890240,132,0.00,2018-08-26,0.0000,0.0000,49.4903,46.3322,2.6014,0.0000,19.2400,0.0000,2.2800,21.9900,56.4900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002972098,17,0.00,2018-06-12,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002212616,323,14.97,2018-08-19,0.0000,25.1559,42.2578,32.5862,0.0000,0.0000,0.5000,0.0000,0.0000,5.0800,94.4200
384C601DAA0369E7BB9AECC1D53D3437,1002507479,98,0.00,2018-04-10,0.0000,0.0000,9.2801,90.7199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002716783,1,0.00,2018-03-04,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002832312,145,214.78,2018-08-26,0.0000,42.0680,55.7560,2.1760,0.0000,0.0000,28.3800,0.0000,0.0000,33.6000,38.0200
384C601DAA0369E7BB9AECC1D53D3437,1002867766,138,0.00,2018-08-26,0.0000,0.0000,49.8687,50.1313,0.0000,0.0000,49.1600,0.0000,0.0000,26.4400,24.4100
384C601DAA0369E7BB9AECC1D53D3437,1003009326,52,0.00,2018-08-09,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1003030026,32,0.00,2018-08-03,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,85.1500,0.0000,14.8500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002659691,14,0.00,2018-03-06,0.0000,0.0000,12.0195,87.9805,0.0000,0.0000,0.0000,0.0000,0.0000,4.2800,95.7200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002734306,1,0.00,2018-03-07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002846216,1,0.00,2018-04-08,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002221009,324,0.00,2018-08-26,0.0000,0.0000,63.3017,34.4565,0.0000,0.0000,3.8300,0.0000,0.0000,7.4300,88.7400
384C601DAA0369E7BB9AECC1D53D3437,1002225522,303,0.00,2018-08-09,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4700,91.5300
384C601DAA0369E7BB9AECC1D53D3437,1002330756,287,0.00,2018-08-17,0.0000,0.0000,80.4511,19.5489,0.0000,0.0000,16.9700,0.0000,0.0000,25.0400,57.9800
384C601DAA0369E7BB9AECC1D53D3437,1002963630,1,0.00,2018-05-22,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1003035673,3,0.00,2018-07-09,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1003051816,14,0.00,2018-07-29,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1003095090,19,0.00,2018-08-26,0.0000,0.0000,22.6628,77.3372,0.0000,0.0000,0.9300,0.0000,0.0000,43.3600,55.7100
384C601DAA0369E7BB9AECC1D53D3437,1003116024,6,0.00,2018-08-26,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,32.5200,0.0000,67.4800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002280591,309,0.00,2018-08-26,0.0000,0.0000,76.5931,23.4069,0.0000,0.0000,10.7500,0.0000,6.8900,33.0500,49.3100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002371197,268,0.00,2018-08-10,0.0000,0.0000,12.8487,87.1513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002387374,278,0.00,2018-08-26,0.0000,0.0000,71.1291,28.8709,0.0000,0.0000,0.0600,0.0000,0.0000,18.2800,81.6600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002703518,52,0.00,2018-04-22,0.0000,0.0000,44.0216,55.9784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002940255,110,0.00,2018-08-26,0.0000,0.0000,57.4416,42.5584,0.0000,0.0000,5.4700,0.0000,0.0000,28.8100,65.7200
BD5FDCFA71A9CD5313766DAE14B56F9F,1003011056,66,0.00,2018-08-25,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003094424,1,0.00,2018-08-08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003123180,1,0.00,2018-08-25,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002352083,244,0.00,2018-07-11,0.0000,0.0000,27.1339,67.2276,0.0000,0.0000,11.7800,7.6100,0.5700,37.4800,42.5600
384C601DAA0369E7BB9AECC1D53D3437,1002481451,241,0.00,2018-08-26,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002602878,201,0.00,2018-08-20,0.0000,0.0000,86.8603,13.1397,0.0000,0.0000,56.6900,0.0000,0.0000,15.3200,27.9900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002235562,313,6.97,2018-08-26,0.0000,10.1367,66.6085,23.2548,0.0000,0.0000,0.0000,0.0000,0.0000,4.7400,95.2600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002418084,125,0.00,2018-04-10,0.0000,0.0000,8.7905,91.2095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002918424,113,0.00,2018-08-18,0.0000,0.0000,4.4199,95.5801,0.0000,0.0000,0.0000,0.0000,0.0000,0.8700,99.1300
BD5FDCFA71A9CD5313766DAE14B56F9F,1003022134,32,0.00,2018-07-29,0.0000,0.0000,56.7175,43.2825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003038156,1,0.00,2018-07-08,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003044158,46,0.00,2018-08-26,0.0000,0.0000,9.8700,90.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,99.9400
BD5FDCFA71A9CD5313766DAE14B56F9F,1003058313,6,0.00,2018-07-25,0.0000,0.0000,26.2689,73.7311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002459152,238,0.00,2018-08-14,0.0000,0.0000,22.4006,77.5994,0.0000,0.0000,0.0000,0.0000,1.6700,0.0000,98.3300
384C601DAA0369E7BB9AECC1D53D3437,1002560370,222,0.00,2018-08-26,0.0000,0.0000,74.6160,25.3840,0.0000,0.0000,22.9800,0.0000,0.0000,17.1000,59.9100
384C601DAA0369E7BB9AECC1D53D3437,1002587849,112,0.00,2018-05-17,0.0000,0.0000,57.7634,38.1851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002661497,1,0.00,2018-02-22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002750741,153,0.00,2018-08-11,0.0000,0.0000,10.0696,89.9304,0.0000,0.0000,3.1700,0.0000,12.0300,8.5100,76.2900
384C601DAA0369E7BB9AECC1D53D3437,1003001835,74,0.00,2018-08-26,0.0000,0.0000,2.7752,97.2248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002531904,85,0.00,2018-04-02,0.0000,0.0000,3.8437,96.1563,0.0000,0.0000,7.4900,0.0000,0.0000,5.3800,87.1300
BD5FDCFA71A9CD5313766DAE14B56F9F,1002702532,32,0.00,2018-04-02,0.0000,0.0000,1.9839,98.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.4200,99.5800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002755500,1,0.00,2018-03-13,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002780741,140,0.00,2018-08-07,0.0000,0.0000,49.3802,50.6198,0.0000,0.0000,9.6600,0.0000,0.0000,53.2500,37.1000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002934324,3,0.00,2018-05-08,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002962389,5,0.00,2018-05-26,0.0000,0.0000,18.8084,81.1916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002984611,85,0.00,2018-08-26,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9500,99.0500
BD5FDCFA71A9CD5313766DAE14B56F9F,1003046990,1,0.00,2018-07-14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003065653,6,0.00,2018-07-29,0.0000,0.0000,59.1837,40.8163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003114402,4,0.00,2018-08-23,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002353158,182,0.00,2018-05-10,0.0000,0.0000,12.9065,86.4932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002390366,121,0.00,2018-03-23,0.0000,0.0000,12.0717,87.9283,0.0000,0.0000,0.0000,0.0000,24.1600,0.0000,75.8400
384C601DAA0369E7BB9AECC1D53D3437,1002479816,142,8.91,2018-05-18,0.0000,25.9611,23.6175,32.9101,0.0000,0.0000,0.0000,0.0000,0.0000,7.7700,92.2300
384C601DAA0369E7BB9AECC1D53D3437,1002800979,14,0.00,2018-04-09,0.0000,0.0000,42.8747,57.1253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002801788,1,0.00,2018-03-27,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1003044685,1,0.00,2018-07-12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1003101310,1,0.00,2018-08-12,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002368510,232,0.00,2018-07-04,0.0000,0.0000,47.4741,52.5259,0.0000,0.0000,3.3900,0.0000,0.2300,10.4600,85.9200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002491908,230,0.00,2018-08-18,0.0000,0.0000,4.6157,95.3843,0.0000,0.0000,2.3100,0.0000,0.0000,78.7900,18.9000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002633982,187,0.00,2018-08-19,0.0000,0.0000,28.6680,71.0342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002670672,147,0.00,2018-07-20,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002692947,179,0.00,2018-08-26,0.0000,0.0000,20.5222,79.4778,0.0000,0.0000,0.0000,0.0000,0.0000,1.7000,98.3000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002724925,2,0.00,2018-03-06,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002726539,28,0.00,2018-04-02,0.0000,0.0000,78.8386,21.1614,0.0000,0.0000,45.8300,0.0000,0.0000,54.1700,0.0000
